,AC1R1.raw,AC1R2.raw,AC1R3.raw,AC2R1.raw,AC2R2.raw,AC2R3.raw,AHFD1R1.raw,AHFD1R2.raw,AHFD1R3.raw,AHFD2R1.raw,AHFD2R2.raw,AHFD2R3.raw,AHFD3IPR1.raw,AHFD3IPR2.raw,AHFD3IPR3.raw,AHFD4IPR1.raw,AHFD4IPR2.raw,AHFD4IPR3.raw,AHFD5PioR1.raw,AHFD5PioR2.raw,AHFD5PioR3.raw,AHFD6PioR1.raw,AHFD6PioR2.raw,AHFD6PioR3.raw,AHFD7CrR1.raw,AHFD7CrR2.raw,AHFD7CrR3.raw,AHFD8CrR1.raw,AHFD8CrR2.raw,AHFD8CrR3.raw
Q66HL2,29.756860740621,29.7237533793838,29.8714912724226,29.5148488435647,29.1498921832548,29.471032577814,29.2847364527907,29.4590086403591,29.0822391330944,29.44470283144,29.4975403977309,29.5188234816816,29.3395189946623,29.076880912178,29.7735652330161,29.360571444148,29.1756431491188,29.3018703123333,29.5017816280003,29.3674937489832,29.3358563260218,29.2123985805654,29.490098920984,29.5286481122623,29.2530948752246,29.336553871052,29.510046700305,29.2262659761693,29.5886690327686,29.2376988531643
Q5XI22,26.1122381644755,26.3184134123255,25.8332881456422,26.7892605284922,27.1985059021635,26.1803531005278,25.7482108795329,25.8905669661579,26.7995160335623,26.7237013631938,25.8584953882784,25.6417024312536,26.0579505315091,26.3782436678682,26.7192727232571,26.0856222675772,25.6402273528076,26.0365127283066,26.1651848036308,26.7113159433507,27.0741247047344,25.8894627920031,26.0800423360387,25.9349020248345,25.9120321159915,26.0207447339569,25.9345782538867,25.5120642720194,25.7890073549008,26.165293415001
Q6AY30,27.5377110120811,28.46041626313,28.2444041965641,27.9374707798459,27.1212119743489,28.10887932967,27.3382634605557,27.9758061978052,27.0216500466028,27.2535720950137,27.8803616068307,27.5942317304214,26.9443862948911,27.3155972194345,26.9619451053634,26.6185728127364,27.6552498855721,27.3945943785742,27.5493692582897,26.9679905380892,27.202810861563,26.6733527366874,27.6270380998501,27.616934294655,27.3121420061674,26.7134630897414,27.7379517128698,27.5517870119712,27.642930196146,26.6684163081538
P24268,26.3678718964101,26.066847422142,26.3556110367304,26.4965686773862,25.9199464630365,25.5629460013489,25.3097550588186,24.9745381170386,25.4386331147414,25.123984305374,25.3412851465976,25.4735357069063,26.0204244694261,26.0208952854104,25.434507881196,25.3837032204405,25.2084002718497,25.2246318516735,25.4284623792474,25.0780984533653,25.7361209724573,25.1258214533664,25.504121894909,25.9604690290711,25.0134005004785,25.3986135580265,25.1770789090669,25.544725256348,25.6575011753543,25.6880122510711
Q52KK3,26.4491875093415,26.474989324167,26.1602700703235,26.1988848821967,25.4923208130412,26.8598581686986,26.1389130261753,27.1246162337622,25.8899251779807,26.5452946632308,26.5150445547318,26.748035400126,26.0065585367366,26.334545657341,26.5645545847482,26.1912751888053,26.0908540105372,26.0852309247965,26.1633698116467,26.4501982983071,26.2114565183924,26.2979168885828,26.4163748013841,26.9040899032254,26.3368711379178,25.9539670790554,27.1693388968777,25.9789044456121,26.3414180052337,26.3923821156288
A0JPJ7,27.9180003003406,27.7255963492177,27.3647935034935,27.6028275072522,27.1682499838438,27.6093148068516,27.8379559380556,27.8010563078964,27.1339549036299,28.0436661929139,28.3966695255861,27.6611077413955,27.5355159046639,27.1998345729154,28.3868843829501,27.6741721331093,27.6817015788318,27.527215762566,27.5250158927499,27.5419758953793,27.6150465717396,27.4701750431388,27.7386091811393,28.2264240974236,26.9365876332421,27.2889507842861,28.115518473754,27.3785640534023,27.9528054625697,27.8215365999363
P35465,25.8887145288306,26.0372408247943,25.8696399289888,26.6238355693869,26.8972943793177,26.3534067558863,26.3170507397445,26.2290937896089,26.6328241185018,26.3976302298616,26.1473962972036,26.3318454358432,26.5731017468193,26.5474584549922,26.1275038867978,26.3790335388049,26.3785638474277,26.7187235775394,26.1950292049411,27.0106643685959,26.3313536478498,26.3320773971837,26.5217464272926,25.7986799208059,26.5443263283002,26.5248185265286,25.6954886307565,26.6378138429357,26.0639441781507,26.6564739399352
P97576,25.863627413567,25.8414708738933,26.0795749594472,25.5699299410343,25.2661744665542,25.8624835626931,26.5525415747827,26.4295569104745,26.295585355733,26.1446824751051,26.2501964521777,25.9269086905214,26.1170925447697,25.7577391244371,26.6469556198607,26.4852100779859,26.5682250731926,26.1886823164877,25.9897252275183,26.3606882761605,26.123539882087,26.1997313647851,25.9758012390501,26.1350207318393,26.2943610688045,26.3005930810869,25.83746519901,26.4039155248618,25.5941473178026,26.4614629136483
B2RZ37,28.6165409681011,28.8976467302444,29.1825543423571,28.6813361595159,28.0455237191862,27.1893799096869,28.5987541989747,27.8187228042393,27.7726132128497,28.5735318811554,28.2195293742492,27.8495716808575,27.9827618215658,27.5605809441668,28.9986615208389,28.2330010035028,27.8496256373828,28.1941210443927,28.2113546073374,27.5402020162375,28.6680902655046,28.1523014069106,28.7023304320253,28.5366724054004,27.8995536957266,28.26901573821,28.5622887952214,28.0822179071865,29.173275604308,28.2992483071136
P25093,25.6964866026143,25.2926223414866,26.0220905645853,25.8888570050826,25.6328755129005,25.2878320243914,24.8711355346128,25.1167424745042,25.3169708333516,25.6080646544515,25.0831606616152,25.6497741691999,25.3272576490338,25.4507401712833,25.0847119333853,25.667697469386,25.4073868710975,25.7502160607359,25.2128612936485,25.0731111238229,25.2938313534702,25.4628461478414,25.3091931395526,24.7302265066845,25.1146691477258,25.6389608920101,25.4793808619554,24.9359430657434,25.5840822554976,25.3496123786091
Q3KRE0,30.6233058483973,30.7744054733796,30.5376933465421,30.4355199706801,29.9660041741309,30.7919661574999,31.0191874872259,30.9086805858907,30.0983038993526,30.7554560784734,31.645525238683,30.6531313886155,30.3938392972443,30.1552689627531,31.2089602787269,30.620862378011,30.62517488077,30.4753505863515,30.3886705819175,30.2930580201077,30.7918849768995,30.5990386677454,31.0238693049677,31.0953121608984,30.3553045698888,30.3084731666564,31.0544593198104,30.62785857361,30.8876458430611,30.4900356646899
P56571,25.4814918469597,26.2578495312459,25.3959777847358,26.0269973602524,24.8718389737954,26.9487173956847,25.5288889473356,26.9900015709309,25.1504934795415,25.6348079749199,26.7610998735477,26.8142985271773,25.2874798082928,25.5525132131349,26.9411184865191,25.6131857878781,25.4493540571349,26.0420222899348,25.4135316286512,25.2332551304863,25.1568606562457,25.2460302053589,25.3818149633818,26.8006568412804,25.6216293096973,25.0742308628646,27.1813911821867,25.7631434515977,26.2995909747205,25.6787123584108
Q2PQA9,30.269409784658,30.2042137695363,30.3358394532165,30.0935499547933,29.9722033097311,29.8650507214779,29.8063448512591,29.8457260736382,29.7083034692978,29.8697601221745,29.9147385417636,29.8675341401729,29.8186554801545,29.7381298083047,30.1397720012628,29.8533173089731,29.6687863597444,29.7472998524288,29.8416222540119,29.7005273635676,29.893133328816,29.814236128141,29.7867083283333,29.9083007830696,29.6873232754971,29.8812524238074,30.0456726377579,29.697746570906,30.2695430786953,29.8516044766941
Q6J4I0,24.9152456823629,25.0330716564588,25.3870957770322,25.3292009794102,25.5668294299685,25.343980519308,24.9963306441827,24.8524640591166,25.147945196817,24.9980771597792,24.6667332112382,25.0060137665601,24.7358327251368,24.9435148704404,25.0745657595265,25.2586099617885,24.4590544090095,25.2105347039457,25.0808284506366,25.7755388565264,25.5339002643541,24.8985371592532,25.1992006087408,25.4455149697909,25.3940099618631,24.9792821950254,24.5766638340066,25.2358536514591,25.2265797363763,24.8798564691496
Q9WV63,28.5656756062361,28.6748592301871,29.0878337699316,28.6331770940648,28.1218975938242,28.1038917899558,28.2761100860919,27.9750122952267,28.2353671728835,28.2430830645063,28.2178912704796,28.4667869097024,27.8395088875556,27.7192889509607,28.5441225651634,28.1714515785653,28.1233059794165,27.6854915797677,28.2386596000831,28.0688282200115,27.7233661251599,27.8529741846716,27.8597494194956,28.5538744177426,27.9163962301202,28.3125387884914,28.7605723355546,28.4499285939526,28.5470920193344,28.1315197676102
P62856,25.1838821119032,26.2586639972924,25.1604292461564,24.9161630960796,24.0263067351017,25.1406942333425,23.8816100931437,25.4063306240205,23.2245765659013,23.8675393433464,24.8953285437318,25.1810584652902,24.3657114648747,24.2929493835979,24.3340180491366,24.7877018306746,24.075693936909,24.8423477115541,24.2945945787049,25.1826070617847,25.2769517585468,24.3891750611407,24.3826963024369,24.996744353634,24.4131768467261,24.4522181927328,25.4925544809306,23.8584766356525,25.2692258407832,24.5268065175946
Q63210,27.9552490273008,28.0045442681032,27.841308067715,27.7899819498061,27.4749259085537,28.2134444500068,26.4969668717883,28.0336614988559,27.7105940913367,27.6248409755635,27.8330972308835,28.0304447750285,27.5064051084074,27.753343200847,27.3833688483771,27.7180860596413,26.8844724612742,27.8802646608638,27.8707197873414,28.084400601962,27.3548808804659,27.9694399248463,26.8362545390768,27.6927554587609,27.6499477112315,27.7766972198832,27.8643617972397,27.3467292023799,27.881008408338,27.7561283524499
Q9QZR6,29.9236960650035,29.8826598805752,30.0540357370343,29.9469781643937,29.6930260357438,30.0811245267469,29.6986336920991,29.9868807692144,29.8192721791983,29.627415672629,30.0205809745693,29.9374589314213,29.8276122560045,29.8758874720414,29.6956136558184,29.7395933794332,29.7206862060391,29.8504683819587,29.7271240722002,29.7579098638065,29.7689702726173,29.8863912996021,29.5559020629138,29.8391521808725,29.7828457130915,29.777340530939,29.9265109624242,29.9502766462909,30.0352002087938,29.9314553780327
P0DN35,25.8588380368183,25.6197002429277,25.671795100894,25.6088334775387,25.6110299641829,25.6280967084995,25.5285919820811,25.7778179983732,25.656517715395,25.5554189045698,25.9282627227504,25.915061820462,25.933209496993,26.099290340195,25.6391397475391,25.8122879401571,25.9325650002884,25.8241673177663,23.7020965361317,25.2339892385738,25.270302229051,25.9135465545086,25.9039719493653,25.2940871436906,25.7984725956098,25.7412602142231,25.8581927686189,25.817244561005,25.6803713683078,26.048289733159
Q9R1N3,28.7764556686035,28.7161384394145,28.9070785400097,28.4697795926459,28.3228142957472,28.7201956019514,28.4604941403441,28.8850662352052,28.3913145219499,28.3167087690982,28.8207941947215,28.6892945928738,28.1925462654322,28.5286289707667,28.7044451323457,28.5072969794971,28.5939308286195,28.4232335032419,28.4203747819578,28.5563415214733,28.3744478551683,28.5217979266701,28.1422014141989,28.7466650187496,28.2223950362271,28.4572204509621,28.6584495036633,28.5100988527746,28.7459776661458,28.38096095335
P62870,22.0063943064265,21.8330649494421,21.6178560955408,22.0460457883668,21.8414701851745,22.5928442012244,23.3458470517391,21.5602850235216,21.6244120949728,22.8095816624181,22.3661436239786,21.9686517436623,22.6180677053501,22.7882261740916,22.6438265431469,21.882391699316,22.3790874131368,22.1084796210905,22.339732671487,22.6820796081123,22.0552722696364,22.4281464030884,21.415790490657,21.754963995119,22.5332818552584,22.075843097054,22.1657785544455,22.8387493413043,20.8307961481772,22.3931289431559
B2GUZ5,25.5440920420515,25.7600715461744,24.9516509097623,25.4565943315928,25.1067625408626,20.5017975376304,23.3146004703645,26.0721792260052,24.9127845776239,22.4883812510516,23.101407694555,25.8674487265964,25.2130307340801,26.0699185663907,21.5620634435108,25.2692294535052,24.0975032742043,25.3813123637198,22.4737686876654,25.6267949660441,25.3464953238561,25.392294523233,25.3376123103844,25.6570552467528,25.4474966885531,25.1540141346953,25.8059200739199,24.3386894209669,25.7840318749898,25.4470886388975
P08050,27.3905060692857,26.693967942323,27.1724143943811,28.0108014649184,27.537546205259,26.9338108715511,28.5275137292166,26.7066447454934,27.5514739736886,27.2178620629537,27.4323587934221,26.9099877061106,27.6720155496374,27.788504249829,27.1570964281167,28.4132080863932,27.7469766480254,27.6063102205457,27.9605658485784,27.4437375238792,28.4124361123798,27.5075191885866,28.2989022750614,27.314931376783,27.5930872455981,28.0547502631229,26.9860705154707,27.9358152689705,27.2214781618972,28.2754596990249
Q9Z1Z3,29.9475558170251,29.2032334301233,30.0028251667439,29.1192176273278,28.6939330347397,29.2240617589377,28.025741391679,28.7877439052433,28.4125650369017,28.5456098925914,28.8770797143404,29.0022286890411,28.2891307519769,28.4126019117603,29.0413006978716,28.4977840958887,28.4283931079459,28.6020273058321,28.5783194817582,28.054775942304,28.2988721460066,28.4904482153586,28.1184401110654,28.4618667049952,27.994360539176,28.4404417650701,28.9316830982519,28.0530141899769,28.7918049678679,28.3942156134099
P62755,28.2794735529081,28.4426570668248,28.6286050895147,28.4546173807591,27.2758259055618,28.5033383658024,27.920454337048,28.2849166931196,27.5974515398273,26.9584541764284,28.1238594953426,28.1905067574498,27.3414699834322,27.2513064701084,28.4033414588366,27.3969674447251,27.7208634299867,27.5308656244331,27.0599435931085,27.4586387986698,27.7876004042613,27.1112603164179,27.4930461366419,28.5165517723142,27.1886409825852,27.4022745036127,28.7476867912016,27.5207713923278,28.319270530502,27.5418087478853
Q6Q7Y5,26.5620171696908,26.854748274094,26.7726609341598,26.6042847748315,26.3488054317438,26.8851063366485,25.8851360402468,26.8057209887434,26.2780049521052,26.3275337760067,26.2548462503296,26.7994248143564,26.2925959605112,26.2747733326442,26.662845846374,26.3763857700684,26.3958426695326,26.8944427584045,26.3896136041494,25.7657313106231,26.5598216865519,25.9761101146963,26.241777364228,27.013657555908,26.4328234739854,26.4216440287942,26.9996733159331,25.9920077825211,26.7677384535839,26.5151159287874
P19492,27.6337629837732,27.885471273387,27.6132931211484,27.7055680276966,27.2778703443262,28.0609716151706,27.0278686425147,27.9104924499765,27.2194496953558,27.3828981309469,27.5509208688613,27.7697018383808,27.1759933123131,27.2720889293025,27.6070380940306,26.9425670136356,26.9125847461372,27.3740078305633,27.7766855465599,27.4221992531468,26.6299899632671,27.0101977597946,27.1960417911524,27.5144857285806,26.9513285601206,26.9160764719628,27.7554159011358,27.0168732539539,27.4689769069203,26.7948674939261
P51583,27.9419311521397,27.6954730033923,27.8149963069989,27.8825117763782,27.8886432277905,27.6782559551467,27.7593035191132,27.6075133030711,27.756855253316,27.8512777932701,27.7190837009833,27.7750975665386,28.0754645646047,27.9137507101238,27.9975796453311,27.9017248041045,28.0188498805988,27.981602561911,27.636551714351,27.6859011289678,27.9557887361873,27.906145315405,27.8153375004774,27.7640153053385,27.8574379064652,27.9704989970878,27.6534934444661,27.7618518493362,27.6353272132334,27.925479740095
Q7TMA5,32.0986697290466,31.6789908374478,32.0569678400366,31.7061960842788,31.424769984116,31.7362800945367,30.9859771714774,31.6333046794724,31.2471316492922,31.1306112384158,31.5724183823599,31.7591369837894,31.278882270871,31.2585694521085,31.600888037003,31.3567470024931,31.2854009012824,31.4245705092085,31.3711153072776,31.2905709408005,31.3191307588406,31.2675351122557,31.1462373958203,31.5949609410288,30.9179948303794,31.4778314066268,31.8170956857758,31.2039650176585,31.6582238527203,31.394317427581
P63326,28.089527937255,28.0742902915556,27.9561990890222,27.7617237017523,27.52174954999,28.2901336458573,28.44353453174,27.766072491391,28.1004910899316,28.0684136011562,28.1239166280215,27.9274105859028,27.9387998216328,27.5665236152982,27.9240652682328,27.7465268661584,28.0285036527611,28.3247914304337,27.8517230099424,27.7028708938149,28.1000802196128,28.3030813748309,28.673368704055,27.9839229610773,27.756846875486,28.3348461972113,27.9469603797825,28.328587157749,27.9362449513484,27.6079811004286
P50878,29.069180716482,29.4548451597975,29.1947425604935,29.2914464108583,29.0418144174823,29.5623749948981,28.9139566800594,29.299251850892,28.9177969435805,28.947678748594,29.1542981615186,29.1300153091649,28.8471904535292,28.9032673684249,29.1116069724912,28.9900362446812,28.8878704259513,29.1446923054561,28.9817721050431,29.3082269930854,28.9906802537688,29.0950166601437,28.9064489417924,29.185613272961,28.7892298843439,29.0804925812784,29.2076122548706,28.9561872170645,29.145842340795,28.8421629621066
P53678,26.4635375363327,26.2291717231577,26.447591511111,25.8963162569236,26.329713615481,26.3664388863792,26.0669201651323,25.8087507941996,26.0555266283,25.9348771471828,25.6913951498398,25.8012606678262,25.9984035673732,26.0798886083112,25.8541551266347,25.8728804783185,25.6562680387969,25.8324673084184,26.2855292735789,25.8226521641937,25.8995750384757,25.6827301146216,25.7019542486509,25.9436578080276,25.8640745561151,25.8346613630176,25.7874882120711,25.8933556029175,26.0915189817929,25.8659823324062
P29348,25.3422499151864,25.4240982957538,25.3276176090144,24.9691223778677,24.2093074375025,25.4504405777046,24.016182688184,24.8888164219332,23.8913553480045,24.0175868864776,25.0370549914044,24.7468344598909,23.7757327648761,23.4762700181285,24.4179071616643,24.0296572491981,24.0214243781783,24.038065650076,24.4571097391907,24.4757076717628,23.5945484696586,23.7575013014414,24.2573522252235,23.8574110674025,23.543775392769,23.9444899745828,24.986573454107,24.5067715987837,24.733432179249,24.0183496431836
P06866,26.7894384810269,27.2030653700563,26.4629952779233,26.891279766323,26.7810242618759,27.3176224737753,26.4182301578341,26.9772269542842,26.5771001237037,26.7279755648599,26.9799860172933,26.674691418274,26.6018735435887,26.5697342757332,26.3993371510298,26.4935418627672,26.494528186445,26.4286984003277,26.4826506696429,26.4771868064032,26.1764280498355,26.6220303048748,26.5015330608831,26.2873248646622,26.5250335292412,26.2256658151417,26.4347688540435,26.3723390555821,26.1979575464525,26.2131890207911
Q3ZB98,28.6417692568682,28.7286786603306,28.9201156241142,28.7007948749112,28.6494306430265,29.0509610496332,28.0682473904077,28.8650425075842,28.5495065012311,28.2680990429394,28.2583148425989,28.7552321083042,28.5378794490369,28.4046868865331,28.6746100653837,28.6194459224002,28.3945844245404,28.5573343122899,28.6260915321987,28.5522631286196,28.6162971482304,28.2560017559415,28.2831523835097,28.6108617421797,28.56936089727,28.6190761123318,28.8302403763075,28.4049042070849,28.9226579059086,28.578136809424
P02454,30.4034653382038,30.1637898962888,30.2482911552501,30.2278477125032,30.4067832383278,29.9783253804353,30.1152655634278,30.0598530657289,30.2708462714336,30.1830803086279,30.1331359049922,30.1363033843576,30.1576616092607,30.4492063630831,29.9159655477492,30.2189573576921,30.097976258992,30.311246413385,30.1712860938517,30.205586571035,30.2832042132822,30.2938112933208,30.2660560345206,29.8802762730993,30.267846113502,30.3100076209582,30.0538986393241,30.1953363979555,30.0278772972907,30.35029391281
Q6P7S1,31.3799790789501,31.4776436609798,31.8857569290301,31.211152437547,31.024693859802,30.8368478552056,31.9975706658019,31.1891551173529,30.7889576103406,31.5183220484117,31.8746584288857,31.088129371677,31.1688487023824,30.8522459415195,32.0957916138062,31.4802821783561,31.5338673096784,31.3456630466654,31.2152819738394,30.5918108041177,31.762287558061,31.5962631292623,31.9550930086249,31.9037294914749,30.8565653270797,31.6642803814228,31.8790975380493,31.5527887796349,31.9158030175215,31.3857785415075
P05426,27.2052140827437,27.430630668028,27.2260039173296,27.0758208130158,27.0189397647338,26.8015203099314,27.3070709523924,26.7071449855829,26.9400018619005,27.039770976593,27.5210913308714,27.0933078549972,27.1253008076294,26.9803272676385,27.030076390882,26.9534842383362,27.196206037274,27.0630464798844,26.9382833974685,27.3774669124496,27.2571565754786,26.8820629911673,27.2400473745196,27.4467935284252,27.0780231500702,27.151373915102,27.25931471776,27.4559546906597,27.3064998083315,27.0801235839615
P13601,27.441548903934,27.6066460145912,27.8192979823094,27.1459397594718,26.4469026940907,26.4294774017465,27.1384608363469,26.5805377388937,25.9660129624137,26.5245956404582,27.3785697346183,26.7130237610738,26.5264563058716,26.0117521776131,27.6825220036942,26.83578318059,26.7235365797494,26.7177824850797,26.5944781194106,26.1635747793646,27.2379736497864,26.8225917429457,27.4402521478212,27.5807814444429,26.2247990392259,27.0182776320252,27.5501253475499,26.7149375113508,27.6023046889081,26.7111793819906
P62859,26.1771404006926,25.3517456563767,26.5028531590315,25.0997559903184,25.0900939678001,25.4988957187327,25.6912448619223,24.9355335604634,24.7200158164737,24.7183488235002,25.0640495361478,25.320032539305,25.3153885593496,25.3410740593403,24.6459967050961,26.1652222587305,25.7666696194399,25.0616363259358,24.9890194454642,25.3825999440968,25.403541157551,25.8714189248323,25.6466650119042,24.8547274323378,25.245298525235,24.9168660867406,25.4901612081401,25.6607449577237,25.2822442801582,25.6457542457185
P0DJJ3,26.7661168585823,26.5840547793341,27.1141029190721,26.4744440920954,26.3717228127421,27.1292578503282,26.9653766999277,27.2666944723857,27.3573692138632,26.8967913203737,27.2393560292497,27.2493565294833,27.02198387712,27.3245242992289,26.947196948109,26.8272949681171,26.8835807455608,26.8733009263472,26.7903360217637,26.577638635862,26.7859723852093,27.0404573409992,26.8657650862914,26.8161529206597,27.1395701699944,26.7111716700895,27.287966080915,27.1920823698182,27.3014661933489,26.7249390191415
P05508,25.4473473640352,25.2370513014975,25.1296702199462,25.015695612632,25.3082400785666,25.7479616295167,25.0144728836974,25.688443252898,25.2128949586678,25.1943297422753,25.333025730546,25.5525064509053,25.1222786618274,25.4220178463369,24.6656419146439,25.1538792841628,25.0342482890619,25.2229376418285,24.6654866331453,25.1517500168207,25.2787422088967,24.8621897185305,24.8661960320043,24.9379476410136,25.2975608057988,25.5137045962796,25.6202564329221,25.1481321021136,25.1848822055286,25.4881137564534
P04903,27.6307028852779,27.3570916827979,27.6057966781244,27.3946118979846,27.6207452932375,27.3558068411443,27.2797322616406,27.7109821078432,27.3686524124837,27.7286704121006,27.9491490244545,27.5173451812639,27.3562958558729,27.3343887100104,27.4591707599004,27.6513478647009,27.7490085451372,27.6797383790007,27.6405255842003,27.061532797002,27.5747865428066,27.5775464099963,27.7241357333356,27.3912758287836,27.4752519542972,27.6813305589176,27.4011283839982,27.4681201243039,27.6223051200334,27.7954368778658
P15800,28.7021969278003,28.8789366613335,29.0697710279687,28.2076695201835,27.3952124236078,28.8349474019265,27.477633204981,28.8079816417703,27.5732702566681,27.7691665542293,28.678989985841,28.6707489925995,27.5047095393038,27.7872575648746,28.4820567299152,27.7837587233247,27.6184299892102,27.7099647093106,27.6266918397207,27.6588443354892,27.3747123217953,27.571566123942,27.1015407739802,28.0030609792459,27.3754523487876,27.5189076388563,28.67552953058,27.6291151616288,28.2397141924342,27.5650153296902
P85972,29.4565551917671,29.6743733560082,29.6657762962049,29.3865278196014,29.3306505122594,29.805080153981,29.3008298660219,29.7030574485462,29.2164473357065,29.3346932069943,29.4063145675039,29.5306555233343,29.1522486639209,29.0995384859488,29.4999926761639,29.2337329800321,29.0514376583857,29.0608378418202,29.3743244555652,29.2850915407848,29.1214271734925,29.0579394472244,29.0926524256145,29.485307560513,29.1250193916839,29.0421921417239,29.5423918542494,29.1059504324564,29.4007597343233,29.1236684154359
P00502,26.8726237623355,27.1240973902779,27.0198086828275,26.6874220482811,25.7938803835468,26.4798233995548,25.995527211993,26.6071209065569,25.4416470313984,25.9916040543149,26.9403739472576,26.3260124770557,26.1572611045931,25.7161350692219,26.3297658008252,25.9087130465821,26.539831582953,26.2400264474876,26.0950211749171,26.6920647238356,26.0866754528572,25.9001135309457,26.7967706065294,26.6339318972824,26.0386331046209,25.5226583489375,26.6762448147229,26.5926708301409,26.6353334249322,25.8146989768266
P51647,27.7059669920175,27.6333476779013,27.7682465794425,27.7894647211051,27.7964959754181,28.069989194951,27.6793296364327,27.8436416035043,27.8325191517778,27.6651542729512,27.42556183043,27.7595164711023,27.5967599314972,27.853343982045,27.7686959911388,27.7599587331162,27.3487823826922,27.5249448199328,27.7377352182858,27.4910843529858,27.6746921017019,27.6094101649822,27.4587870221131,27.5313637315809,27.7284503971745,27.9097638923269,27.6374295708507,27.4809387103684,27.8343845550592,27.6752685966071
P04550,21.8401325202323,21.6947142110561,22.3584622039116,23.095225073277,23.421137556825,22.1672330382927,23.3955916738568,20.8713561171001,22.9988464202511,23.4185533005675,21.6148326115531,21.8682506589246,23.0352213389476,23.7644525055724,22.6823914457666,23.7241414534617,23.7774210669937,23.5612197899278,23.9438245186467,23.9867947373565,24.074703368155,23.9455588135015,24.0130412751311,23.4720498475897,23.8976545138161,23.4559594600547,23.1146298385547,23.2751459812925,23.2696757704493,23.8668328469946
Q9JMB5,26.1598461378946,25.2422307114991,26.4782310370204,25.8220903196733,26.3935523600444,26.5523217963283,25.5546300249944,26.142941399013,26.1600509198056,26.1652234021425,25.7795796444761,26.2583613658452,25.7144657732293,26.0355984253799,26.0557488208362,25.9808548465511,25.6475768550216,25.4374032075099,26.1035120256449,25.7476770360134,25.8809611444553,25.8913593067469,25.4681739516512,26.2429627234956,25.6764490832264,25.8824441966047,25.8593555271062,25.7453688440245,26.0516273461729,26.0766855320292
P19024,27.7177391956593,27.6707900358001,27.962188649545,27.1884418090028,26.2467367729387,26.5025460572559,27.2549323648253,26.9132157580656,25.8519849751059,26.6371200448762,27.4523039396221,26.9093040608206,26.3990801820518,26.0174972339166,27.6261186721098,26.8099410178857,26.8725029807817,26.7840873019001,26.2828109089957,26.9066074524829,27.322482460001,26.9382391446347,27.4104148926513,27.6318978515564,26.3402875717657,26.9341612396824,27.5821202702258,26.7538045294886,27.6214534345956,26.6754776343542
Q9Z2F5,28.8684702732613,28.2049488490525,28.5642309512577,28.4599044189853,28.6991151953357,27.8804330227645,28.3217881163204,27.8911435641241,28.3949132474623,28.7519074795204,28.2584307346416,28.2864320168865,28.6610068360577,28.6798866208928,28.5932876659168,28.5799950325889,28.4986261743358,28.4370673314074,28.3198090398933,28.0531194146211,28.071536564183,28.426168048133,28.3602172586721,28.0789811932581,28.059726457708,28.5328891575839,28.077151952223,28.1510267488695,28.2633909620803,28.5348125457604
Q6P7B0,26.2587472948565,26.9167489772076,26.6528521593099,26.350609184184,27.2445247482583,26.9309605004348,27.3579378364705,26.793765098411,27.3014649329771,26.5226116875764,26.9539439309242,26.8307403387869,26.7868218877348,27.1993624649233,26.0255563257024,26.6835554216283,26.7571547712718,27.2807274610399,27.1835912550397,27.5803535416259,27.0909523608429,27.02949838595,27.4021776388337,27.1119438307317,27.3965328486433,27.1728477380376,26.7621978378354,27.0276980983971,26.6523534799632,26.9679003767456
Q9Z2L9,28.6086477937122,28.3749704117261,28.5728792718212,28.3501088144656,28.3284772923696,29.0557800123535,27.9260552693249,28.5037948429876,28.0404282074975,27.7354016703332,28.6411252430917,28.4428212942348,28.2073580546148,28.5794720199976,27.2647194257789,27.1661452046445,28.0079167354462,28.0325903725152,27.5826620687198,27.606011444236,27.3650316362058,27.7666998604907,27.7371482346404,27.7000350944848,27.9450438477862,28.2004540775278,28.5309425471486,27.7263657310748,27.3528894567939,27.2764555004854
P62914,27.9202306571807,28.1052665716975,27.9812227311011,28.0300423402515,27.7715758698939,28.2832328961006,28.0839344883313,28.3144204184096,27.921783816133,28.0138133932922,27.8817123228112,28.1721622862686,27.8136999955488,27.6497332465737,28.3127328511778,27.9117642608885,27.6302209720459,27.8209254372849,28.1646535618876,27.7550531734177,27.9530442426945,27.7632329025553,27.6686162933823,28.4041482343845,27.9604467246961,28.0021386239975,28.1486004927099,27.8255681701052,28.3484880628328,27.9249499927102
Q63150,26.0517089067521,27.126000005152,26.2717215998059,26.8589179402219,27.5421854252011,27.0637023991205,26.7587679088442,26.1023920358558,27.0344496386852,27.1388698721678,26.3647831701103,26.6754714255898,26.8788265530196,26.2440467862848,26.3271592447979,26.5341293281907,26.4011703963674,26.7603814695181,26.8576511884922,26.8439893435194,26.8611512695395,26.5306990824962,26.6825467382656,26.1146774419265,26.2926335141557,27.1734026086489,26.4994475118904,26.8434954222062,26.5141735352219,26.5082168247371
Q62881,19.5790369797681,25.5129079246707,18.4435154336551,19.8420137108118,19.6985944078197,25.4378778397593,25.2779504293387,25.4425850196546,25.3496540211996,25.1401077162436,25.657565249324,25.5981340319838,25.7248079768417,25.1060465738184,25.5640898494283,25.3778519688857,25.4921975272384,25.6704091835149,24.8213213091032,25.9302545746305,25.0884507072721,25.092677462159,25.0601744840579,25.2358933782302,25.1209476759778,25.3930888195448,19.6742971440406,25.1980954559062,25.3178709452723,25.6909588944563
