protein_id,mean_intensity,mean_treatment,mean_control,log2FoldChange,pvalue,padj,-log10(pvalue),s0_corrected_-log10(pvalue),regulation
P13221,29.413445967367874,29.382524313413654,28.94524103365759,0.4372832797560626,0.023769511873825696,0.18993786056057727,1.623979736769113,2.794772857334456,non significant
P09811,27.833882858181962,27.667404931152607,28.280729574573773,-0.6133246434211657,0.024008742104422668,0.18993786056057727,1.6196305934381385,2.1477575612470567,non significant
Q91XU8,25.03222708411503,25.015661060280348,24.445351391322408,0.5703096689579397,0.024227340441101784,0.18993786056057727,1.6156942579693176,2.2477225096378812,non significant
P12839,29.99394121065759,29.91931025256939,29.328012427338958,0.5912978252304306,0.024264784750380648,0.18993786056057727,1.6150235568991407,2.1961568741756037,non significant
P19490,28.622270857834586,28.54512361087568,28.788535921826384,-0.2434123109507027,0.024413161658196347,0.18993786056057727,1.6123759730698024,,non significant
O35095,28.01155488449391,28.04010391679131,27.37187907564672,0.668224841144589,0.02438799168350607,0.18993786056057727,1.6128239617478721,2.047190874216644,non significant
P19627,25.024743193919697,24.88651703015229,24.429248009744555,0.4572690204077361,0.024884062502333732,0.1922381448243669,1.6040787164925028,2.674872737894876,non significant
P14604,27.009049880054057,27.10402128652746,26.366872610591383,0.7371486759360764,0.025640804320143644,0.19398594716687984,1.5910683556617509,1.9503303143406745,non significant
Q00981,28.654676194775632,28.61353617778181,28.094710051098712,0.5188261266830985,0.02548321998235409,0.19398594716687984,1.5937456967364363,2.4036134851235174,non significant
P21571,26.476668920862508,26.486025266053826,26.202072232204813,0.2839530338490128,0.02532211688191208,0.19398594716687984,1.5964999909254485,7.609265675563151,non significant
P48768,26.869572388557785,26.89869542918515,26.12409829939129,0.774597129793861,0.025819272243970147,0.1939982304906524,1.5880560031572135,1.907532191604805,non significant
Q64057,28.191536626386284,28.181500990628393,27.569068768800893,0.6124322218275005,0.02701510242657031,0.1943542781906732,1.568393381513275,2.1496165124535738,non significant
P27274,23.388655318963927,23.523979371312702,22.127620043112586,1.3963593282001163,0.027191566722553247,0.1943542781906732,1.5655657685303006,1.5902614848200127,non significant
D3ZAA9,27.820942821888572,27.810098367362688,27.60642590578658,0.20367246157610808,0.026782393729718412,0.1943542781906732,1.572150609656009,,non significant
P01830,28.10412400312005,28.15603634579919,27.507003931903196,0.6490324138959949,0.026929850168504965,0.1943542781906732,1.5697660628964185,2.0795173801686815,non significant
P60203,32.8461443203684,32.890901515396884,31.771423823120532,1.1194776922763516,0.026436737225073875,0.1943542781906732,1.5777921457289328,1.678209202999597,non significant
P06687,30.315555681126625,30.379211677572822,29.70292652121768,0.6762851563551422,0.02642972503758401,0.1943542781906732,1.5779073550401082,2.0344001637020703,non significant
P19804,27.438190145985725,27.418492133212,26.708736752399787,0.7097553808122115,0.027262350524076998,0.1943542781906732,1.5644367025868884,1.9856587622856594,non significant
Q6AY09,28.0707776439148,28.14784475757737,27.430193984367914,0.7176507732094564,0.02728400988273808,0.1943542781906732,1.5640918018319232,1.9750889579610118,non significant
P11167,26.574322838722814,26.504478891739726,25.897345364652193,0.6071335270875338,0.029038231779200046,0.1990933766361403,1.5370298325971647,2.1608242129166975,non significant
P50279,25.70027406459595,25.96413296708633,24.7185552899696,1.245577677116728,0.028824858506710595,0.1990933766361403,1.5402328158599983,1.6323410647751384,non significant
