"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043009","chordate embryonic development",43,0.213766190163672,0.803315508415104,0.81657848324515,0.958266483782923,0.915608777544676,195,"tags=26%, list=20%, signal=21%","293508/25632/25650/170851/24333/308061/292804/29577/81504/29271/84353"
"GO:0007163","establishment or maintenance of cell polarity",41,0.215432741653537,0.80228727398391,0.81657848324515,0.958266483782923,0.915608777544676,176,"tags=20%, list=18%, signal=17%","363875/299331/85428/50646/81732/171337/29577/29271"
"GO:0030031","cell projection assembly",50,0.205369757945641,0.801653129532221,0.821428571428571,0.958266483782923,0.915608777544676,242,"tags=30%, list=25%, signal=24%","363875/299331/85428/292597/64633/81732/306439/94167/25130/29271/83532/29662/192249/64551/64465"
"GO:0120031","plasma membrane bounded cell projection assembly",50,0.205369757945641,0.801653129532221,0.821428571428571,0.958266483782923,0.915608777544676,242,"tags=30%, list=25%, signal=24%","363875/299331/85428/292597/64633/81732/306439/94167/25130/29271/83532/29662/192249/64551/64465"
"GO:0016236","macroautophagy",27,-0.227742679138389,-0.793390838678447,0.804979253112033,0.958266483782923,0.915608777544676,188,"tags=22%, list=20%, signal=18%","29448/64670/116723/81754/500249/501083"
"GO:0001822","kidney development",27,-0.225789034118166,-0.786584894061747,0.815352697095436,0.958266483782923,0.915608777544676,341,"tags=48%, list=36%, signal=32%","24192/84484/24188/494500/64040/25473/83839/140670/81633/287830/24629/24592/117282"
"GO:0072001","renal system development",27,-0.225789034118166,-0.786584894061747,0.815352697095436,0.958266483782923,0.915608777544676,341,"tags=48%, list=36%, signal=32%","24192/84484/24188/494500/64040/25473/83839/140670/81633/287830/24629/24592/117282"
"GO:0019216","regulation of lipid metabolic process",24,-0.229975544817591,-0.773996457474114,0.803418803418803,0.958266483782923,0.915608777544676,248,"tags=33%, list=26%, signal=25%","29219/170538/79131/29340/29337/24479/54225/24232"
"GO:1902905","positive regulation of supramolecular fiber organization",31,0.223650948393279,0.773595164060036,0.822761194029851,0.958266483782923,0.915608777544676,176,"tags=19%, list=18%, signal=16%","363875/50646/502674/81732/81504/29271"
"GO:0071331","cellular response to hexose stimulus",24,-0.228579907554535,-0.769299356752466,0.80982905982906,0.958266483782923,0.915608777544676,166,"tags=25%, list=17%, signal=21%","116484/29340/24404/25387/117550/117282"
"GO:0071333","cellular response to glucose stimulus",24,-0.228579907554535,-0.769299356752466,0.80982905982906,0.958266483782923,0.915608777544676,166,"tags=25%, list=17%, signal=21%","116484/29340/24404/25387/117550/117282"
"GO:0070849","response to epidermal growth factor",10,-0.291440344685562,-0.760143097307148,0.805725971370143,0.958266483782923,0.915608777544676,215,"tags=50%, list=22%, signal=39%","50689/29393/116590/117542/29578"
"GO:0030879","mammary gland development",14,-0.258770292356577,-0.754217926669087,0.80625,0.958266483782923,0.915608777544676,263,"tags=36%, list=27%, signal=26%","64205/24898/116590/24404/25059"
"GO:0001676","long-chain fatty acid metabolic process",15,-0.251881531857433,-0.753909620726609,0.812244897959184,0.958266483782923,0.915608777544676,335,"tags=53%, list=35%, signal=35%","50689/25017/499689/24424/29254/24423/24404/24421"
"GO:0010662","regulation of striated muscle cell apoptotic process",10,-0.28876436269706,-0.753163524045688,0.815950920245399,0.958266483782923,0.915608777544676,199,"tags=60%, list=21%, signal=48%","29154/116554/287444/25400/25604/24246"
"GO:0010665","regulation of cardiac muscle cell apoptotic process",10,-0.28876436269706,-0.753163524045688,0.815950920245399,0.958266483782923,0.915608777544676,199,"tags=60%, list=21%, signal=48%","29154/116554/287444/25400/25604/24246"
"GO:0032387","negative regulation of intracellular transport",11,-0.281206769478996,-0.750236116321159,0.805439330543933,0.958266483782923,0.915608777544676,333,"tags=64%, list=35%, signal=42%","25420/29456/684097/116484/499157/140908/24592"
"GO:0045727","positive regulation of translation",17,-0.241141022601296,-0.747380709418289,0.822810590631365,0.958266483782923,0.915608777544676,215,"tags=47%, list=22%, signal=37%","50689/140662/79256/116590/287444/140661/114612/81818"
"GO:0002274","myeloid leukocyte activation",15,-0.249541793411939,-0.746906521646521,0.818367346938776,0.958266483782923,0.915608777544676,248,"tags=47%, list=26%, signal=35%","29219/170538/24803/29340/116657/29337/25050"
"GO:0015844","monoamine transport",18,-0.236701226770706,-0.745459374201944,0.817248459958932,0.958266483782923,0.915608777544676,362,"tags=44%, list=38%, signal=28%","116470/24805/25017/25750/29219/54309/24898/192179"
"GO:0010833","telomere maintenance via telomere lengthening",15,0.258381508691187,0.738652731000646,0.80859375,0.958266483782923,0.915608777544676,32,"tags=13%, list=3%, signal=13%","362809/299331"
"GO:0051702","biological process involved in interaction with symbiont",11,0.281961603562331,0.733126226963572,0.809160305343511,0.958266483782923,0.915608777544676,71,"tags=18%, list=7%, signal=17%","25728/25344"
"GO:0019226","transmission of nerve impulse",15,0.25631722413709,0.732751420836579,0.822265625,0.958266483782923,0.915608777544676,100,"tags=20%, list=10%, signal=18%","29409/116690/24786"
"GO:0030111","regulation of Wnt signaling pathway",13,0.264409160653605,0.732085332809337,0.816764132553606,0.958266483782923,0.915608777544676,195,"tags=31%, list=20%, signal=25%","25728/362802/116643/84353"
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process",14,0.257451663492689,0.731180974873756,0.804597701149425,0.958266483782923,0.915608777544676,75,"tags=14%, list=8%, signal=13%","298012/117287"
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",15,0.255000297720815,0.728986634034164,0.822265625,0.958266483782923,0.915608777544676,142,"tags=20%, list=15%, signal=17%","299331/25344/308061"
"GO:0051321","meiotic cell cycle",12,0.270831105631699,0.726541431575942,0.819767441860465,0.958266483782923,0.915608777544676,110,"tags=17%, list=11%, signal=15%","293508/81732"
"GO:0000723","telomere maintenance",16,0.245210665592782,0.716227701443498,0.817120622568093,0.958266483782923,0.915608777544676,32,"tags=12%, list=3%, signal=12%","362809/299331"
"GO:0032200","telomere organization",17,0.238761161180246,0.714122512617981,0.810176125244618,0.958266483782923,0.915608777544676,32,"tags=12%, list=3%, signal=12%","362809/299331"
"GO:0048856","anatomical structure development",462,-0.164040374680416,-0.902201066310196,0.826086956521739,0.96050385188492,0.917746548099585,184,"tags=20%, list=19%, signal=31%","81633/361677/60465/117240/29150/60460/287830/66031/25400/81728/24422/25012/310192/58857/157074/81921/29562/117542/116653/29258/29738/24689/29337/64302/24629/360543/83501/295645/83764/25551/29600/116723/29345/24404/58814/689560/64307/29599/25595/24479/25391/25059/25050/81830/84510/85274/65153/25062/303533/114561/171140/25485/362361/294568/293692/171574/25387/252922/315648/81521/29495/89825/54225/140908/297516/117550/24246/29731/25751/29489/64157/24421/114612/24245/287927/81666/24232/171111/293621/81818/83527/50592/24592/288700/59318/29578/84487/116743/192179/64192/24170/171503/117282"
"GO:0007275","multicellular organism development",392,-0.162928953700593,-0.886430039578614,0.828651685393258,0.96050385188492,0.917746548099585,120,"tags=14%, list=13%, signal=21%","29345/24404/689560/64307/29599/25595/24479/25391/25059/81830/84510/85274/65153/25062/303533/114561/171140/25485/362361/294568/293692/171574/25387/252922/29495/89825/54225/140908/297516/117550/24246/29731/25751/64157/114612/24245/287927/81666/24232/171111/293621/81818/83527/50592/24592/288700/59318/29578/84487/116743/192179/64192/24170/171503/117282"
"GO:0006811","monoatomic ion transport",161,-0.173999305255262,-0.862847774684265,0.834567901234568,0.96050385188492,0.917746548099585,191,"tags=24%, list=20%, signal=23%","116509/245958/29629/116601/117240/25400/25012/24412/29340/366448/79212/29738/29337/25319/24629/295645/29600/689560/116600/29599/25391/25297/65153/171140/65042/140908/117550/24246/29731/25751/170630/24245/81666/50592/25679/63848/84487/24170"
"GO:0048583","regulation of response to stimulus",231,0.171566538335696,0.861833521005211,0.841402337228714,0.96050385188492,0.917746548099585,150,"tags=17%, list=16%, signal=19%","363875/690660/25368/85383/24936/117254/25728/299331/56011/24440/25407/293508/29338/50646/56064/25344/117287/24923/25459/63836/170851/65179/362802/24786/24832/25506/679221/24787/81743/140447/365216/24586/24401/117030/24333/308061/171337/29598/29577"
"GO:0007399","nervous system development",272,0.166772074591123,0.85438162521489,0.84072249589491,0.96050385188492,0.917746548099585,165,"tags=18%, list=17%, signal=20%","363875/314906/83612/24936/252892/25393/25728/171375/299331/289218/24943/293508/50646/24213/25246/24533/24588/29409/56064/116690/299923/24923/83613/25459/50568/170851/29545/24786/24832/83782/24787/81732/140447/89791/24778/24586/24212/307039/306439/117243/29704/29577/497902/24399/85238/291081/25262/25045"
"GO:0006812","monoatomic cation transport",143,0.176979921490915,0.834374588069978,0.849662162162162,0.96050385188492,0.917746548099585,215,"tags=24%, list=22%, signal=22%","245965/50690/79213/83612/85383/50676/171375/24943/252934/50646/681896/24213/641434/25650/362802/24832/140447/24799/363972/54322/24212/306439/29598/29577/25262/25045/29753/297566/85333/84353/81683/81869/58942/171374"
"GO:0043412","macromolecule modification",116,0.181821306512625,0.832038288124134,0.842809364548495,0.96050385188492,0.917746548099585,251,"tags=30%, list=26%, signal=25%","363875/299331/56011/24440/293508/50646/64156/56064/117287/25459/65179/29545/24832/287280/365216/117030/308061/29577/25045/116643/170923/29753/361967/84353/81683/301618/266759/171133/100912032/24679/301252/116725/140654/25023/282819"
"GO:0140352","export from cell",141,0.176757965751667,0.831955633775102,0.860780984719864,0.96050385188492,0.917746548099585,268,"tags=32%, list=28%, signal=27%","363875/25728/24957/24213/25246/117287/24923/64633/50568/25650/81662/140447/65171/24586/117556/117030/24212/25740/171337/29598/24399/85238/25130/25262/29753/361967/81683/65152/26989/58942/25578/79434/361596/502776/24804/64465/25023/25524/116508/25291/24674/25416/25624/24681/29693"
"GO:0055080","monoatomic cation homeostasis",77,-0.185179352729166,-0.826435343425654,0.853012048192771,0.96050385188492,0.917746548099585,254,"tags=34%, list=27%, signal=27%","83718/29219/155151/24520/24654/83839/116590/29448/60324/116601/29340/29337/25319/295645/29600/689560/116600/29599/25391/65153/117559/140908/24246/60431/50592/25679"
"GO:0006886","intracellular protein transport",111,-0.17555025203006,-0.823453802943681,0.865853658536585,0.96050385188492,0.917746548099585,100,"tags=31%, list=10%, signal=31%","751812/25152/64198/684097/54241/171039/117103/170538/116590/116484/140670/117021/116561/29448/24803/60465/287830/499157/116493/25297/25050/81830/246324/293692/300075/140908/117550/116563/81754/500249/293621/24592/140667/171503"
"GO:0050801","monoatomic ion homeostasis",78,-0.184444529223728,-0.822809609893257,0.846153846153846,0.96050385188492,0.917746548099585,254,"tags=33%, list=27%, signal=27%","83718/29219/155151/24520/24654/83839/116590/29448/60324/116601/29340/29337/25319/295645/29600/689560/116600/29599/25391/65153/117559/140908/24246/60431/50592/25679"
"GO:0031324","negative regulation of cellular metabolic process",116,0.179756341670433,0.822588736554585,0.864548494983278,0.96050385188492,0.917746548099585,296,"tags=34%, list=31%, signal=27%","363875/85383/25728/56011/56064/25344/117287/25459/170851/65179/24832/81743/65151/365216/117030/24333/29598/29577/25045/25309/29753/361967/84353/81683/266759/25578/29384/24679/301252/140654/282819/24674/24438/295214/191575/25518/81807/83529/117273/25528"
"GO:0009968","negative regulation of signal transduction",86,0.187247510230657,0.815129072364747,0.828046744574291,0.96050385188492,0.917746548099585,199,"tags=23%, list=21%, signal=20%","85383/25728/56011/293508/29338/25344/117287/170851/24832/24787/81743/365216/24333/308061/25262/116643/85333/83531/84353/81683"
"GO:0006355","regulation of DNA-templated transcription",96,0.183945749129531,0.810445578912749,0.858119658119658,0.96050385188492,0.917746548099585,150,"tags=17%, list=16%, signal=16%","690660/25728/56011/85428/25344/117287/25459/63836/170851/83782/24787/81743/81732/25630/24333/29577"
"GO:2001141","regulation of RNA biosynthetic process",96,0.183945749129531,0.810445578912749,0.858119658119658,0.96050385188492,0.917746548099585,150,"tags=17%, list=16%, signal=16%","690660/25728/56011/85428/25344/117287/25459/63836/170851/83782/24787/81743/81732/25630/24333/29577"
"GO:0044057","regulation of system process",77,0.189728542256293,0.808824725918476,0.833049403747871,0.96050385188492,0.917746548099585,148,"tags=18%, list=15%, signal=17%","25368/85383/25728/299331/50646/29409/24923/25650/170851/24786/140447/24212/24333/29598"
"GO:0010558","negative regulation of macromolecule biosynthetic process",87,0.184761077489942,0.807266446660626,0.839137645107794,0.96050385188492,0.917746548099585,221,"tags=25%, list=23%, signal=21%","363875/85383/25728/56011/56064/25344/117287/25459/170851/81743/65151/117030/24333/29598/29577/25045/361967/84353/81683/266759/25578/29384"
"GO:0006366","transcription by RNA polymerase II",72,0.190366645516055,0.803391363468271,0.827054794520548,0.96050385188492,0.917746548099585,292,"tags=35%, list=31%, signal=26%","85428/25344/117287/25459/63836/170851/83782/24787/81743/81732/25630/24333/29577/361967/84353/65152/25578/29384/25023/24674/295214/29222/81807/117273/58940"
"GO:0071345","cellular response to cytokine stimulus",86,0.184235700153145,0.802018009090276,0.853088480801336,0.96050385188492,0.917746548099585,150,"tags=16%, list=16%, signal=15%","85383/298012/60666/25728/50646/25344/25459/63836/25506/81743/81732/24333/289144/29577"
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process",54,-0.193513326466121,-0.801309205183787,0.851015801354402,0.96050385188492,0.917746548099585,231,"tags=24%, list=24%, signal=19%","54319/24654/116484/266975/161477/27139/291145/317259/25272/362361/140908/29578/117282"
"GO:0006836","neurotransmitter transport",70,0.189932022840091,0.794833075061567,0.862608695652174,0.96050385188492,0.917746548099585,160,"tags=19%, list=17%, signal=17%","50690/79213/83612/50676/117287/24923/64633/50568/117556/24212/171337/85238/25130"
"GO:0030163","protein catabolic process",75,0.187051322346511,0.794443100916767,0.860544217687075,0.96050385188492,0.917746548099585,172,"tags=19%, list=18%, signal=17%","50690/298012/25728/299331/50646/64156/25344/117287/29545/287280/362862/29669/29144/116643"
"GO:0009617","response to bacterium",58,-0.187137872611069,-0.792966574997397,0.864864864864865,0.96050385188492,0.917746548099585,262,"tags=34%, list=27%, signal=27%","684097/25750/29219/116655/24648/170538/116590/24464/29237/29448/24422/29340/29337/24404/54225/81754/24232/81818/24366/64035"
"GO:0040008","regulation of growth",62,-0.18312057948387,-0.787446877499964,0.859122401847575,0.96050385188492,0.917746548099585,63,"tags=11%, list=7%, signal=11%","140908/297516/25751/114612/24232/83527/117282"
"GO:0010817","regulation of hormone levels",49,0.201199068614534,0.783251141327742,0.829525483304042,0.96050385188492,0.917746548099585,257,"tags=31%, list=27%, signal=24%","363875/24957/117287/60449/81662/25506/25740/24399/25262/246333/65152/25578/79434/25023/24674"
"GO:0051603","proteolysis involved in protein catabolic process",51,0.199107667673616,0.779633145563178,0.849909584086799,0.96050385188492,0.917746548099585,172,"tags=22%, list=18%, signal=19%","298012/25728/50646/64156/117287/29545/287280/362862/29669/29144/116643"
"GO:0048609","multicellular organismal reproductive process",64,0.189054802362215,0.777682695785975,0.863157894736842,0.96050385188492,0.917746548099585,205,"tags=25%, list=21%, signal=21%","298012/298942/50646/25246/117287/29545/24786/81732/64189/64371/298410/84353/84509/81683/54231/24829"
"GO:1903828","negative regulation of protein localization",35,-0.209280771367836,-0.776839978577009,0.841269841269841,0.96050385188492,0.917746548099585,63,"tags=14%, list=7%, signal=14%","140908/116563/65028/24592/192179"
"GO:0045087","innate immune response",56,0.195365992499721,0.7755816261127,0.853479853479853,0.96050385188492,0.917746548099585,110,"tags=14%, list=11%, signal=13%","117254/25728/299331/25407/25344/25459/25650/81732"
"GO:0007283","spermatogenesis",42,0.206514050457948,0.768520947616284,0.857651245551601,0.96050385188492,0.917746548099585,114,"tags=17%, list=12%, signal=15%","298012/298942/25246/117287/24786/81732/64189"
"GO:0048232","male gamete generation",42,0.206514050457948,0.768520947616284,0.857651245551601,0.96050385188492,0.917746548099585,114,"tags=17%, list=12%, signal=15%","298012/298942/25246/117287/24786/81732/64189"
"GO:0034765","regulation of monoatomic ion transmembrane transport",45,-0.194859732007855,-0.768380077339354,0.870159453302961,0.96050385188492,0.917746548099585,167,"tags=36%, list=17%, signal=31%","24424/25470/83718/29219/155151/24520/24412/29340/29738/689560/116600/25297/24246/29731/170630/63848"
"GO:0051248","negative regulation of protein metabolic process",64,0.186712190580234,0.768046290769926,0.871929824561404,0.96050385188492,0.917746548099585,249,"tags=27%, list=26%, signal=21%","85383/25728/56011/25344/117287/65179/24832/65151/365216/25045/29753/84353/81683/266759/24679/301252/140654"
"GO:0050778","positive regulation of immune response",39,0.207714534271706,0.765592172432975,0.841739130434783,0.96050385188492,0.917746548099585,103,"tags=15%, list=11%, signal=14%","299331/25407/25344/117287/25459/24832"
"GO:0051588","regulation of neurotransmitter transport",30,-0.212781105761101,-0.764341682729688,0.842217484008529,0.96050385188492,0.917746548099585,173,"tags=20%, list=18%, signal=17%","25400/116657/65153/66028/24592/192179"
"GO:0015833","peptide transport",39,0.207099439851861,0.763325063514519,0.843478260869565,0.96050385188492,0.917746548099585,257,"tags=33%, list=27%, signal=25%","363875/24957/117287/81662/25740/24399/25262/63886/65152/54231/79434/25023/24674"
"GO:0071466","cellular response to xenobiotic stimulus",27,0.224544594350596,0.748420934916093,0.836538461538462,0.96050385188492,0.917746548099585,145,"tags=19%, list=15%, signal=16%","294930/64352/29545/81743/171337"
"GO:0071322","cellular response to carbohydrate stimulus",26,-0.217676253631603,-0.745939530688449,0.869198312236287,0.96050385188492,0.917746548099585,224,"tags=27%, list=23%, signal=21%","24654/116484/29340/24404/25387/117550/117282"
"GO:0008064","regulation of actin polymerization or depolymerization",34,0.210509921752208,0.745681776501452,0.85792349726776,0.96050385188492,0.917746548099585,176,"tags=21%, list=18%, signal=17%","363875/50646/502674/81732/81504/361422/29271"
"GO:0008154","actin polymerization or depolymerization",34,0.210509921752208,0.745681776501452,0.85792349726776,0.96050385188492,0.917746548099585,176,"tags=21%, list=18%, signal=17%","363875/50646/502674/81732/81504/361422/29271"
"GO:0030832","regulation of actin filament length",34,0.210509921752208,0.745681776501452,0.85792349726776,0.96050385188492,0.917746548099585,176,"tags=21%, list=18%, signal=17%","363875/50646/502674/81732/81504/361422/29271"
"GO:0002443","leukocyte mediated immunity",24,-0.221198765546395,-0.744457681647643,0.83974358974359,0.96050385188492,0.917746548099585,247,"tags=29%, list=26%, signal=22%","155151/170538/24803/116657/29337/117550/24232"
"GO:0043270","positive regulation of monoatomic ion transport",24,0.227906417867842,0.741043019682265,0.837078651685393,0.96050385188492,0.917746548099585,199,"tags=29%, list=21%, signal=24%","24943/25650/24832/29598/25262/25045/81683"
"GO:0051384","response to glucocorticoid",25,0.224507887745718,0.73903615669249,0.842105263157895,0.96050385188492,0.917746548099585,255,"tags=36%, list=27%, signal=27%","83613/25459/170851/24401/29598/81683/25742/65262/25291"
"GO:0003158","endothelium development",17,-0.238422871854204,-0.738956205732634,0.843177189409369,0.96050385188492,0.917746548099585,267,"tags=41%, list=28%, signal=30%","305679/83718/54319/24654/24404/81521/24170"
"GO:0000122","negative regulation of transcription by RNA polymerase II",31,0.213227003963939,0.737539367923694,0.854477611940298,0.96050385188492,0.917746548099585,221,"tags=29%, list=23%, signal=23%","25344/25459/81743/24333/29577/361967/84353/25578/29384"
"GO:0090087","regulation of peptide transport",31,0.212158953702305,0.733845046377958,0.85634328358209,0.96050385188492,0.917746548099585,202,"tags=26%, list=21%, signal=21%","363875/24957/81662/25740/24399/25262/65152/54231"
"GO:1904377","positive regulation of protein localization to cell periphery",14,-0.251533284142886,-0.733124773817152,0.835416666666667,0.96050385188492,0.917746548099585,357,"tags=57%, list=37%, signal=36%","60391/25132/25017/29219/54319/29600/81830/117550"
"GO:0010565","regulation of cellular ketone metabolic process",10,-0.280369956027029,-0.7312689909017,0.842535787321063,0.96050385188492,0.917746548099585,248,"tags=40%, list=26%, signal=30%","29219/79131/29340/29600"
"GO:1903421","regulation of synaptic vesicle recycling",16,-0.242353545222999,-0.730852996207058,0.848360655737705,0.96050385188492,0.917746548099585,229,"tags=56%, list=24%, signal=44%","24675/116638/24242/56768/114114/24803/116493/171574/116563"
"GO:0009615","response to virus",22,0.227562306458688,0.730786902676946,0.843866171003718,0.96050385188492,0.917746548099585,193,"tags=27%, list=20%, signal=22%","299331/25344/24333/29669/29271/298682"
"GO:0010823","negative regulation of mitochondrion organization",10,0.287897589042361,0.726083881326686,0.838206627680312,0.96050385188492,0.917746548099585,385,"tags=70%, list=40%, signal=42%","85383/85333/282819/287721/25176/24472/171116"
"GO:0001909","leukocyte mediated cytotoxicity",10,0.286186468220928,0.72176839799257,0.842105263157895,0.96050385188492,0.917746548099585,28,"tags=10%, list=3%, signal=10%","117254"
"GO:0009123","nucleoside monophosphate metabolic process",10,0.286182907297511,0.721759417267498,0.842105263157895,0.96050385188492,0.917746548099585,138,"tags=20%, list=14%, signal=17%","25368/298410"
"GO:0006470","protein dephosphorylation",11,0.277323805086355,0.721067522320271,0.826335877862595,0.96050385188492,0.917746548099585,200,"tags=27%, list=21%, signal=22%","56011/29753/301618"
"GO:0010827","regulation of glucose transmembrane transport",13,-0.253376101776048,-0.720806927684161,0.832310838445808,0.96050385188492,0.917746548099585,226,"tags=31%, list=24%, signal=24%","117103/170538/25059/24232"
"GO:0014910","regulation of smooth muscle cell migration",17,-0.23216119279845,-0.719549063453998,0.871690427698574,0.96050385188492,0.917746548099585,214,"tags=41%, list=22%, signal=33%","25017/81663/303634/29474/24629/24246/24592"
"GO:0051208","sequestering of calcium ion",20,-0.222490290082942,-0.719450104881338,0.850746268656716,0.96050385188492,0.917746548099585,274,"tags=45%, list=29%, signal=33%","24424/29219/155151/24654/29340/29337/689560/24246/25679"
"GO:0051209","release of sequestered calcium ion into cytosol",20,-0.222490290082942,-0.719450104881338,0.850746268656716,0.96050385188492,0.917746548099585,274,"tags=45%, list=29%, signal=33%","24424/29219/155151/24654/29340/29337/689560/24246/25679"
"GO:0051282","regulation of sequestering of calcium ion",20,-0.222490290082942,-0.719450104881338,0.850746268656716,0.96050385188492,0.917746548099585,274,"tags=45%, list=29%, signal=33%","24424/29219/155151/24654/29340/29337/689560/24246/25679"
"GO:0051283","negative regulation of sequestering of calcium ion",20,-0.222490290082942,-0.719450104881338,0.850746268656716,0.96050385188492,0.917746548099585,274,"tags=45%, list=29%, signal=33%","24424/29219/155151/24654/29340/29337/689560/24246/25679"
"GO:0033238","regulation of amine metabolic process",10,-0.275491199808539,-0.71854407847775,0.852760736196319,0.96050385188492,0.917746548099585,261,"tags=40%, list=27%, signal=29%","25750/29219/24898/29600"
"GO:0014812","muscle cell migration",18,-0.227597178807093,-0.716787372834441,0.868583162217659,0.96050385188492,0.917746548099585,214,"tags=39%, list=22%, signal=31%","25017/81663/303634/29474/24629/24246/24592"
"GO:0014909","smooth muscle cell migration",18,-0.227597178807093,-0.716787372834441,0.868583162217659,0.96050385188492,0.917746548099585,214,"tags=39%, list=22%, signal=31%","25017/81663/303634/29474/24629/24246/24592"
"GO:0002573","myeloid leukocyte differentiation",15,0.25065521315252,0.716565046285655,0.830078125,0.96050385188492,0.917746548099585,272,"tags=47%, list=28%, signal=34%","83782/81743/64521/84353/54231/24674/191575"
"GO:0070050","neuron cellular homeostasis",21,-0.21856046473413,-0.715720986920584,0.861635220125786,0.96050385188492,0.917746548099585,110,"tags=19%, list=11%, signal=17%","116600/29599/65153/140908"
"GO:0002449","lymphocyte mediated immunity",16,-0.236841177229091,-0.714229634412053,0.868852459016393,0.96050385188492,0.917746548099585,60,"tags=25%, list=6%, signal=24%","155151/170538/117550/24232"
"GO:0042177","negative regulation of protein catabolic process",12,0.265650845946373,0.712644677438586,0.85077519379845,0.96050385188492,0.917746548099585,75,"tags=17%, list=8%, signal=16%","25344/117287"
"GO:0031960","response to corticosteroid",27,0.213330426311495,0.711043423547346,0.869230769230769,0.96050385188492,0.917746548099585,255,"tags=37%, list=27%, signal=28%","83613/25459/170851/24401/29598/84509/81683/25742/65262/25291"
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",11,-0.266355382011592,-0.710613858022865,0.843096234309623,0.96050385188492,0.917746548099585,58,"tags=27%, list=6%, signal=26%","58857/60431/81754"
"GO:0021915","neural tube development",11,0.273229731594125,0.710422552883476,0.843511450381679,0.96050385188492,0.917746548099585,176,"tags=27%, list=18%, signal=23%","293508/29577/29271"
"GO:0051017","actin filament bundle assembly",27,0.212903303484606,0.709619796911628,0.869230769230769,0.96050385188492,0.917746548099585,131,"tags=15%, list=14%, signal=13%","363875/50646/63836/362862"
"GO:0061572","actin filament bundle organization",27,0.212903303484606,0.709619796911628,0.869230769230769,0.96050385188492,0.917746548099585,131,"tags=15%, list=14%, signal=13%","363875/50646/63836/362862"
"GO:0071559","response to transforming growth factor beta",15,0.247808994584039,0.708428368358188,0.83984375,0.96050385188492,0.917746548099585,130,"tags=20%, list=14%, signal=18%","81743/81732/24401"
"GO:0071560","cellular response to transforming growth factor beta stimulus",15,0.247808994584039,0.708428368358188,0.83984375,0.96050385188492,0.917746548099585,130,"tags=20%, list=14%, signal=18%","81743/81732/24401"
"GO:0000422","autophagy of mitochondrion",13,-0.245719651452741,-0.699025779439221,0.867075664621677,0.96050385188492,0.917746548099585,249,"tags=38%, list=26%, signal=29%","114562/114114/60465/64670/25059"
"GO:0061726","mitochondrion disassembly",13,-0.245719651452741,-0.699025779439221,0.867075664621677,0.96050385188492,0.917746548099585,249,"tags=38%, list=26%, signal=29%","114562/114114/60465/64670/25059"
"GO:2000179","positive regulation of neural precursor cell proliferation",10,0.275864870079482,0.695737106570629,0.865497076023392,0.96050385188492,0.917746548099585,209,"tags=30%, list=22%, signal=24%","25393/84353/64057"
"GO:0060485","mesenchyme development",20,0.222156574069112,0.692738846203236,0.872420262664165,0.96050385188492,0.917746548099585,261,"tags=35%, list=27%, signal=26%","24586/308061/29577/29271/84353/64465/29437"
"GO:0050432","catecholamine secretion",12,0.258201058201058,0.692659604303085,0.864341085271318,0.96050385188492,0.917746548099585,713,"tags=100%, list=75%, signal=26%","26989/25023/83765/81632/25531/25716/25468/116470/24805/25017/29219/54309"
"GO:0033138","positive regulation of peptidyl-serine phosphorylation",13,0.247884572240712,0.686332724322226,0.871345029239766,0.96050385188492,0.917746548099585,75,"tags=15%, list=8%, signal=14%","299331/117287"
"GO:0033135","regulation of peptidyl-serine phosphorylation",14,0.241109543935844,0.684768196851771,0.854406130268199,0.96050385188492,0.917746548099585,75,"tags=14%, list=8%, signal=13%","299331/117287"
"GO:0071675","regulation of mononuclear cell migration",14,0.239399106795752,0.67991043412231,0.865900383141762,0.96050385188492,0.917746548099585,83,"tags=14%, list=9%, signal=13%","50646/25459"
"GO:0031110","regulation of microtubule polymerization or depolymerization",16,0.231048875111547,0.674862997260753,0.869649805447471,0.96050385188492,0.917746548099585,2,"tags=6%, list=0%, signal=6%","363875"
"GO:0051937","catecholamine transport",16,0.230605738575983,0.673568654449337,0.8715953307393,0.96050385188492,0.917746548099585,740,"tags=100%, list=77%, signal=23%","117287/26989/25023/286997/83765/81632/25531/81755/25716/25468/116470/24805/25017/29219/54309/24898"
"GO:0048585","negative regulation of response to stimulus",111,0.180387394589605,0.818690523615906,0.876689189189189,0.961420316919038,0.918622216239661,260,"tags=30%, list=27%, signal=24%","85383/24936/25728/56011/25407/293508/29338/25344/117287/170851/24786/24832/24787/81743/365216/24333/308061/25262/116643/29318/85333/83531/84353/81683/25578/29384/116725/25567/140654/25023/282819/24674/29511"
"GO:0043269","regulation of monoatomic ion transport",71,-0.178103585734261,-0.782198648891278,0.877697841726619,0.961420316919038,0.918622216239661,274,"tags=32%, list=29%, signal=25%","24424/25470/25750/83718/29219/155151/24520/81664/116601/25400/24412/29340/29738/24629/689560/116600/25297/117550/24246/29731/170630/81666/63848"
